Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Product_ID,Sub_Category,Product_Name,Postal_Code,Segment,City,State,Region,Category,Sales
1757,CA-2016-135622,2016-12-08,2016-12-11,"Second Class",TT-21460,"Tonja Turnell",TEC-PH-10001817,Phones,"Wilson Electronics DB Pro Signal Booster",76106,"Home Office","Fort Worth",Texas,Central,Technology,1718.4
1758,US-2016-107349,2016-07-13,2016-07-15,"First Class",SL-20155,"Sara Luxemburg",OFF-BI-10001765,Binders,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",77095,"Home Office",Houston,Texas,Central,"Office Supplies",41.568
1759,CA-2015-139017,2015-05-11,2015-05-17,"Standard Class",RM-19375,"Raymond Messe",TEC-AC-10001013,Accessories,"Logitech ClearChat Comfort/USB Headset H390",77095,Consumer,Houston,Texas,Central,Technology,46.864
1760,CA-2015-141817,2015-01-05,2015-01-12,"Standard Class",MB-18085,"Mick Brown",OFF-AR-10003478,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19143,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",19.536
1761,CA-2016-130785,2016-09-05,2016-09-09,"Standard Class",AG-10900,"Arthur Gainer",FUR-BO-10000330,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",92105,Consumer,"San Diego",California,West,Furniture,411.332
1762,CA-2016-130785,2016-09-05,2016-09-09,"Standard Class",AG-10900,"Arthur Gainer",OFF-BI-10001900,Binders,"DXL Angle-View Binders with Locking Rings, Black",92105,Consumer,"San Diego",California,West,"Office Supplies",28.752
1763,CA-2016-130785,2016-09-05,2016-09-09,"Standard Class",AG-10900,"Arthur Gainer",FUR-BO-10003159,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",92105,Consumer,"San Diego",California,West,Furniture,293.199
1764,CA-2017-110254,2017-08-04,2017-08-08,"Standard Class",ML-17755,"Max Ludwig",OFF-SU-10002573,Supplies,"Acme 10"" Easy Grip Assistive Scissors",23434,"Home Office",Suffolk,Virginia,South,"Office Supplies",35.06
1765,CA-2017-110254,2017-08-04,2017-08-08,"Standard Class",ML-17755,"Max Ludwig",OFF-LA-10004484,Labels,"Avery 476",23434,"Home Office",Suffolk,Virginia,South,"Office Supplies",4.13
1766,CA-2017-110254,2017-08-04,2017-08-08,"Standard Class",ML-17755,"Max Ludwig",FUR-FU-10001591,Furnishings,"Advantus Panel Wall Certificate Holder - 8.5x11",23434,"Home Office",Suffolk,Virginia,South,Furniture,109.8
1767,CA-2017-110254,2017-08-04,2017-08-08,"Standard Class",ML-17755,"Max Ludwig",OFF-LA-10002034,Labels,"Avery 478",23434,"Home Office",Suffolk,Virginia,South,"Office Supplies",9.82
1768,US-2015-158057,2015-03-22,2015-03-26,"Standard Class",CC-12685,"Craig Carroll",OFF-BI-10004410,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",27405,Consumer,Greensboro,"North Carolina",South,"Office Supplies",7.644
1769,US-2015-158057,2015-03-22,2015-03-26,"Standard Class",CC-12685,"Craig Carroll",OFF-BI-10002735,Binders,"GBC Prestige Therm-A-Bind Covers",27405,Consumer,Greensboro,"North Carolina",South,"Office Supplies",51.465
1770,CA-2018-146024,2018-03-02,2018-03-08,"Standard Class",SC-20770,"Stewart Carmichael",OFF-SU-10001935,Supplies,"Staple remover",75081,Corporate,Dallas,Texas,Central,"Office Supplies",6.976
1771,CA-2018-146024,2018-03-02,2018-03-08,"Standard Class",SC-20770,"Stewart Carmichael",OFF-BI-10003291,Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",75081,Corporate,Dallas,Texas,Central,"Office Supplies",12.222
1772,CA-2017-129686,2017-11-27,2017-11-29,"Second Class",GG-14650,"Greg Guthrie",OFF-ST-10004337,Storage,"SAFCO Commercial Wire Shelving, 72h",60623,Corporate,Chicago,Illinois,Central,"Office Supplies",97.984
1773,CA-2017-129686,2017-11-27,2017-11-29,"Second Class",GG-14650,"Greg Guthrie",TEC-AC-10001266,Accessories,"Memorex Micro Travel Drive 8 GB",60623,Corporate,Chicago,Illinois,Central,Technology,62.4
1774,CA-2015-118976,2015-04-28,2015-05-03,"Standard Class",MY-18295,"Muhammed Yedwab",OFF-BI-10001628,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",21215,Corporate,Baltimore,Maryland,East,"Office Supplies",20.86
1775,CA-2015-118976,2015-04-28,2015-05-03,"Standard Class",MY-18295,"Muhammed Yedwab",OFF-ST-10000877,Storage,"Recycled Steel Personal File for Standard File Folders",21215,Corporate,Baltimore,Maryland,East,"Office Supplies",497.61
1776,CA-2015-118976,2015-04-28,2015-05-03,"Standard Class",MY-18295,"Muhammed Yedwab",OFF-AR-10004752,Art,"Blackstonian Pencils",21215,Corporate,Baltimore,Maryland,East,"Office Supplies",5.34
1777,CA-2015-118976,2015-04-28,2015-05-03,"Standard Class",MY-18295,"Muhammed Yedwab",OFF-LA-10000452,Labels,"Avery 488",21215,Corporate,Baltimore,Maryland,East,"Office Supplies",3.15
1778,CA-2016-105347,2016-11-24,2016-11-28,"Standard Class",DP-13000,"Darren Powers",OFF-PA-10000675,Paper,"Xerox 1919",90004,Consumer,"Los Angeles",California,West,"Office Supplies",368.91
1779,CA-2016-105347,2016-11-24,2016-11-28,"Standard Class",DP-13000,"Darren Powers",OFF-AR-10003045,Art,"Prang Colored Pencils",90004,Consumer,"Los Angeles",California,West,"Office Supplies",14.7
1780,CA-2017-124667,2017-11-11,2017-11-16,"Standard Class",BD-11770,"Bryan Davis",TEC-AC-10003447,Accessories,"Micropad Numeric Keypads",10011,Consumer,"New York City","New York",East,Technology,59.97
1781,CA-2017-124667,2017-11-11,2017-11-16,"Standard Class",BD-11770,"Bryan Davis",OFF-ST-10002276,Storage,"Safco Steel Mobile File Cart",10011,Consumer,"New York City","New York",East,"Office Supplies",83.36
1782,CA-2016-111094,2016-07-09,2016-07-13,"Standard Class",CB-12535,"Claudia Bergmann",OFF-PA-10001609,Paper,"Tops Wirebound Message Log Books",2038,Corporate,Franklin,Massachusetts,East,"Office Supplies",6.58
1783,CA-2016-111094,2016-07-09,2016-07-13,"Standard Class",CB-12535,"Claudia Bergmann",OFF-BI-10001597,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2038,Corporate,Franklin,Massachusetts,East,"Office Supplies",122.94
1784,CA-2018-166317,2018-09-22,2018-09-26,"Standard Class",JE-15610,"Jim Epp",OFF-PA-10004475,Paper,"Xerox 1940",53209,Corporate,Milwaukee,Wisconsin,Central,"Office Supplies",219.84
1785,CA-2018-166317,2018-09-22,2018-09-26,"Standard Class",JE-15610,"Jim Epp",TEC-AC-10004510,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",53209,Corporate,Milwaukee,Wisconsin,Central,Technology,98.16
1786,CA-2018-166317,2018-09-22,2018-09-26,"Standard Class",JE-15610,"Jim Epp",OFF-BI-10002976,Binders,"ACCOHIDE Binder by Acco",53209,Corporate,Milwaukee,Wisconsin,Central,"Office Supplies",33.04
1787,CA-2018-166317,2018-09-22,2018-09-26,"Standard Class",JE-15610,"Jim Epp",TEC-PH-10001615,Phones,"AT&T CL82213",53209,Corporate,Milwaukee,Wisconsin,Central,Technology,86.97
1788,CA-2016-154326,2016-02-15,2016-02-19,"Standard Class",RP-19855,"Roy Phan",TEC-PH-10001819,Phones,"Innergie mMini Combo Duo USB Travel Charging Kit",53142,Corporate,Kenosha,Wisconsin,Central,Technology,134.97
1789,CA-2016-154326,2016-02-15,2016-02-19,"Standard Class",RP-19855,"Roy Phan",TEC-PH-10000560,Phones,"Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",53142,Corporate,Kenosha,Wisconsin,Central,Technology,699.98
1790,CA-2016-154326,2016-02-15,2016-02-19,"Standard Class",RP-19855,"Roy Phan",TEC-AC-10004568,Accessories,"Maxell LTO Ultrium - 800 GB",53142,Corporate,Kenosha,Wisconsin,Central,Technology,139.95
1791,CA-2015-102008,2015-09-30,2015-10-04,"Standard Class",RA-19915,"Russell Applegate",OFF-PA-10004092,Paper,"Tops Green Bar Computer Printout Paper",10011,Consumer,"New York City","New York",East,"Office Supplies",48.94
1792,CA-2015-120474,2015-12-01,2015-12-03,"First Class",RP-19390,"Resi Pölking",FUR-CH-10001854,Chairs,"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",53711,Consumer,Madison,Wisconsin,Central,Furniture,2807.84
1793,CA-2015-120474,2015-12-01,2015-12-03,"First Class",RP-19390,"Resi Pölking",OFF-AR-10000475,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",53711,Consumer,Madison,Wisconsin,Central,"Office Supplies",46.64
1794,CA-2015-104773,2015-12-08,2015-12-13,"Standard Class",TB-21175,"Thomas Boland",OFF-ST-10000777,Storage,"Companion Letter/Legal File, Black",77041,Corporate,Houston,Texas,Central,"Office Supplies",60.416
1795,CA-2017-140774,2017-09-05,2017-09-10,"Standard Class",BE-11455,"Brad Eason",OFF-AR-10004022,Art,"Panasonic KP-380BK Classic Electric Pencil Sharpener",66062,"Home Office",Olathe,Kansas,Central,"Office Supplies",107.94
1796,US-2018-139465,2018-08-27,2018-08-30,"First Class",MR-17545,"Mathew Reese",OFF-ST-10002352,Storage,"Iris Project Case",10024,"Home Office","New York City","New York",East,"Office Supplies",63.84
1797,US-2018-139465,2018-08-27,2018-08-30,"First Class",MR-17545,"Mathew Reese",TEC-PH-10000455,Phones,"GE 30522EE2",10024,"Home Office","New York City","New York",East,Technology,347.97
1798,US-2018-139465,2018-08-27,2018-08-30,"First Class",MR-17545,"Mathew Reese",OFF-BI-10003910,Binders,"DXL Angle-View Binders with Locking Rings by Samsill",10024,"Home Office","New York City","New York",East,"Office Supplies",37.008
1799,CA-2017-100965,2017-07-07,2017-07-11,"Standard Class",RM-19375,"Raymond Messe",FUR-FU-10003039,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",95123,Consumer,"San Jose",California,West,Furniture,215.65
1800,CA-2017-121034,2017-08-08,2017-08-10,"Second Class",JF-15565,"Jill Fjeld",OFF-FA-10000585,Fasteners,"OIC Bulk Pack Metal Binder Clips",75081,Consumer,Dallas,Texas,Central,"Office Supplies",11.168
1801,CA-2017-121034,2017-08-08,2017-08-10,"Second Class",JF-15565,"Jill Fjeld",OFF-PA-10001994,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",75081,Consumer,Dallas,Texas,Central,"Office Supplies",53.952
1802,CA-2017-149461,2017-11-13,2017-11-19,"Standard Class",AS-10135,"Adrian Shami",FUR-FU-10004270,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",98002,"Home Office",Auburn,Washington,West,Furniture,4.18
1803,CA-2018-158379,2018-09-22,2018-09-26,"Second Class",JA-15970,"Joseph Airdo",OFF-BI-10002498,Binders,"Clear Mylar Reinforcing Strips",19134,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",5.607
1804,CA-2018-158379,2018-09-22,2018-09-26,"Second Class",JA-15970,"Joseph Airdo",OFF-SU-10002881,Supplies,"Martin Yale Chadless Opener Electric Letter Opener",19134,Consumer,Philadelphia,Pennsylvania,East,"Office Supplies",4663.736
1805,CA-2018-158379,2018-09-22,2018-09-26,"Second Class",JA-15970,"Joseph Airdo",TEC-AC-10002926,Accessories,"Logitech Wireless Marathon Mouse M705",19134,Consumer,Philadelphia,Pennsylvania,East,Technology,79.984
1806,US-2017-116729,2017-12-25,2017-12-28,"First Class",GK-14620,"Grace Kelly",TEC-PH-10002200,Phones,"Samsung Galaxy Note 2",90049,Corporate,"Los Angeles",California,West,Technology,2575.944
1807,US-2017-116729,2017-12-25,2017-12-28,"First Class",GK-14620,"Grace Kelly",OFF-PA-10002005,Paper,"Xerox 225",90049,Corporate,"Los Angeles",California,West,"Office Supplies",45.36
1808,US-2017-116729,2017-12-25,2017-12-28,"First Class",GK-14620,"Grace Kelly",TEC-AC-10001465,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",90049,Corporate,"Los Angeles",California,West,Technology,254.24
1809,CA-2017-164938,2017-02-11,2017-02-13,"First Class",PB-19210,"Phillip Breyer",TEC-PH-10004897,Phones,"Mediabridge Sport Armband iPhone 5s",74133,Corporate,Tulsa,Oklahoma,Central,Technology,69.93
1810,CA-2017-165484,2017-10-23,2017-10-29,"Standard Class",HK-14890,"Heather Kirkland",FUR-FU-10001196,Furnishings,"DAX Cubicle Frames - 8x10",60610,Corporate,Chicago,Illinois,Central,Furniture,16.156
1811,CA-2017-165484,2017-10-23,2017-10-29,"Standard Class",HK-14890,"Heather Kirkland",OFF-PA-10000595,Paper,"Xerox 1929",60610,Corporate,Chicago,Illinois,Central,"Office Supplies",54.816
1812,CA-2015-132612,2015-06-09,2015-06-11,"Second Class",FO-14305,"Frank Olsen",FUR-TA-10004534,Tables,"Bevis 44 x 96 Conference Tables",22801,Consumer,Harrisonburg,Virginia,South,Furniture,1441.3
1813,US-2018-161193,2018-11-20,2018-11-26,"Standard Class",BT-11680,"Brian Thompson",FUR-FU-10001861,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",43055,Consumer,Newark,Ohio,East,Furniture,77.6
1814,US-2018-161193,2018-11-20,2018-11-26,"Standard Class",BT-11680,"Brian Thompson",FUR-FU-10000206,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",43055,Consumer,Newark,Ohio,East,Furniture,4.656
1815,CA-2016-131597,2016-09-14,2016-09-18,"Standard Class",SP-20620,"Stefania Perrino",FUR-TA-10002607,Tables,"KI Conference Tables",90045,Corporate,"Los Angeles",California,West,Furniture,170.136
1816,CA-2016-164833,2016-06-04,2016-06-04,"Same Day",LL-16840,"Lauren Leatherbury",OFF-LA-10000443,Labels,"Avery 501",98105,Consumer,Seattle,Washington,West,"Office Supplies",7.38
1817,CA-2016-164833,2016-06-04,2016-06-04,"Same Day",LL-16840,"Lauren Leatherbury",OFF-AR-10004685,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",98105,Consumer,Seattle,Washington,West,"Office Supplies",9.26
1818,CA-2016-125423,2016-12-13,2016-12-15,"Second Class",MC-17575,"Matt Collins",OFF-LA-10001771,Labels,"Avery 513",90036,Consumer,"Los Angeles",California,West,"Office Supplies",9.96
1819,US-2015-130379,2015-05-25,2015-05-29,"Standard Class",JL-15235,"Janet Lee",OFF-AP-10001394,Appliances,"Harmony Air Purifier",60623,Consumer,Chicago,Illinois,Central,"Office Supplies",75.6
1820,US-2015-130379,2015-05-25,2015-05-29,"Standard Class",JL-15235,"Janet Lee",FUR-FU-10002553,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",60623,Consumer,Chicago,Illinois,Central,Furniture,29.32
1821,CA-2017-168956,2017-02-16,2017-02-20,"Standard Class",EA-14035,"Erin Ashbrook",OFF-AP-10004233,Appliances,"Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room",60623,Corporate,Chicago,Illinois,Central,"Office Supplies",92.064
1822,CA-2017-168956,2017-02-16,2017-02-20,"Standard Class",EA-14035,"Erin Ashbrook",OFF-FA-10000304,Fasteners,"Advantus Push Pins",60623,Corporate,Chicago,Illinois,Central,"Office Supplies",6.976
1823,CA-2017-168956,2017-02-16,2017-02-20,"Standard Class",EA-14035,"Erin Ashbrook",FUR-CH-10004754,Chairs,"Global Stack Chair with Arms, Black",60623,Corporate,Chicago,Illinois,Central,Furniture,62.958
1824,CA-2017-168956,2017-02-16,2017-02-20,"Standard Class",EA-14035,"Erin Ashbrook",OFF-PA-10000809,Paper,"Xerox 206",60623,Corporate,Chicago,Illinois,Central,"Office Supplies",5.184
1825,CA-2017-167507,2017-12-22,2017-12-28,"Standard Class",SA-20830,"Sue Ann Reed",OFF-BI-10003694,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",97756,Consumer,Redmond,Oregon,West,"Office Supplies",31.32
1826,CA-2017-167507,2017-12-22,2017-12-28,"Standard Class",SA-20830,"Sue Ann Reed",FUR-FU-10001935,Furnishings,"3M Hangers With Command Adhesive",97756,Consumer,Redmond,Oregon,West,Furniture,11.84
1827,CA-2017-167507,2017-12-22,2017-12-28,"Standard Class",SA-20830,"Sue Ann Reed",FUR-FU-10002878,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",97756,Consumer,Redmond,Oregon,West,Furniture,22.784
1828,CA-2017-109344,2017-02-08,2017-02-11,"Second Class",CH-12070,"Cathy Hwang",TEC-PH-10002624,Phones,"Samsung Galaxy S4 Mini",27604,"Home Office",Raleigh,"North Carolina",South,Technology,1127.976
1829,US-2016-140851,2016-07-13,2016-07-15,"Second Class",ND-18460,"Neil Ducich",OFF-PA-10000019,Paper,"Xerox 1931",31204,Corporate,Macon,Georgia,South,"Office Supplies",38.88
1830,CA-2015-103373,2015-05-18,2015-05-24,"Standard Class",BS-11755,"Bruce Stewart",TEC-PH-10002885,Phones,"Apple iPhone 5",44105,Consumer,Cleveland,Ohio,East,Technology,779.796
1831,CA-2018-145884,2018-10-21,2018-10-21,"Same Day",SL-20155,"Sara Luxemburg",TEC-PH-10000895,Phones,"Polycom VVX 310 VoIP phone",74403,"Home Office",Muskogee,Oklahoma,Central,Technology,1439.92
1832,CA-2018-145884,2018-10-21,2018-10-21,"Same Day",SL-20155,"Sara Luxemburg",FUR-TA-10002356,Tables,"Bevis Boat-Shaped Conference Table",74403,"Home Office",Muskogee,Oklahoma,Central,Furniture,262.11
1833,CA-2016-131422,2016-11-05,2016-11-09,"Standard Class",GB-14530,"George Bell",FUR-CH-10001270,Chairs,"Harbour Creations Steel Folding Chair",28110,Corporate,Monroe,"North Carolina",South,Furniture,207
1834,CA-2018-162691,2018-08-01,2018-08-07,"Standard Class",AS-10045,"Aaron Smayling",TEC-MA-10000488,Machines,"Bady BDG101FRU Card Printer",78745,Corporate,Austin,Texas,Central,Technology,1439.982
1835,CA-2018-162691,2018-08-01,2018-08-07,"Standard Class",AS-10045,"Aaron Smayling",OFF-PA-10003729,Paper,"Xerox 1998",78745,Corporate,Austin,Texas,Central,"Office Supplies",36.288
1836,CA-2015-141278,2015-06-21,2015-06-24,"First Class",RM-19375,"Raymond Messe",OFF-AR-10003056,Art,"Newell 341",6450,Consumer,Meriden,Connecticut,East,"Office Supplies",21.4
1837,CA-2018-122693,2018-02-19,2018-02-21,"Second Class",NH-18610,"Nicole Hansen",OFF-AP-10002518,Appliances,"Kensington 7 Outlet MasterPiece Power Center",30076,Corporate,Roswell,Georgia,South,"Office Supplies",1245.86
1838,CA-2015-117345,2015-08-01,2015-08-05,"Standard Class",BF-10975,"Barbara Fisher",OFF-LA-10000240,Labels,"Self-Adhesive Address Labels for Typewriters by Universal",28205,Corporate,Charlotte,"North Carolina",South,"Office Supplies",17.544
1839,CA-2015-117345,2015-08-01,2015-08-05,"Standard Class",BF-10975,"Barbara Fisher",FUR-FU-10000629,Furnishings,"9-3/4 Diameter Round Wall Clock",28205,Corporate,Charlotte,"North Carolina",South,Furniture,44.128
1840,CA-2015-117345,2015-08-01,2015-08-05,"Standard Class",BF-10975,"Barbara Fisher",OFF-AP-10001005,Appliances,"Honeywell Quietcare HEPA Air Cleaner",28205,Corporate,Charlotte,"North Carolina",South,"Office Supplies",62.92
1841,CA-2015-117345,2015-08-01,2015-08-05,"Standard Class",BF-10975,"Barbara Fisher",OFF-PA-10002377,Paper,"Xerox 1916",28205,Corporate,Charlotte,"North Carolina",South,"Office Supplies",78.304
1842,CA-2017-157763,2017-07-18,2017-07-23,"Standard Class",KH-16330,"Katharine Harms",FUR-CH-10000988,Chairs,"Hon Olson Stacker Stools",42104,Corporate,"Bowling Green",Kentucky,South,Furniture,140.81
1843,CA-2016-135391,2016-02-09,2016-02-11,"Second Class",FA-14230,"Frank Atkinson",OFF-LA-10001074,Labels,"Round Specialty Laser Printer Labels",78207,Corporate,"San Antonio",Texas,Central,"Office Supplies",40.096
1844,CA-2016-135391,2016-02-09,2016-02-11,"Second Class",FA-14230,"Frank Atkinson",FUR-FU-10001986,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",78207,Corporate,"San Antonio",Texas,Central,Furniture,40.784
1845,US-2018-113852,2018-07-29,2018-08-02,"Standard Class",GW-14605,"Giulietta Weimer",TEC-AC-10003027,Accessories,"Imation 8GB Mini TravelDrive USB 2.0 Flash Drive",98115,Consumer,Seattle,Washington,West,Technology,90.57
1846,US-2018-158512,2018-01-12,2018-01-17,"Second Class",DA-13450,"Dianna Arnett",OFF-PA-10001804,Paper,"Xerox 195",20016,"Home Office",Washington,"District of Columbia",East,"Office Supplies",40.08
1847,US-2018-158512,2018-01-12,2018-01-17,"Second Class",DA-13450,"Dianna Arnett",FUR-FU-10004973,Furnishings,"Flat Face Poster Frame",20016,"Home Office",Washington,"District of Columbia",East,Furniture,37.68
1848,CA-2018-128370,2018-09-10,2018-09-10,"Same Day",FH-14275,"Frank Hawley",FUR-CH-10002602,Chairs,"DMI Arturo Collection Mission-style Design Wood Chair",90004,Corporate,"Los Angeles",California,West,Furniture,362.352
1849,CA-2018-128370,2018-09-10,2018-09-10,"Same Day",FH-14275,"Frank Hawley",OFF-BI-10004140,Binders,"Avery Non-Stick Binders",90004,Corporate,"Los Angeles",California,West,"Office Supplies",7.184
1850,CA-2016-160472,2016-07-20,2016-07-25,"Second Class",RK-19300,"Ralph Kennedy",OFF-ST-10000464,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",46614,Consumer,"South Bend",Indiana,Central,"Office Supplies",34.76
